,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,United Nations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Brazil,,76,B,713568.00,1095.00,5864.00,69.00,,219.00,,12.00,7694.00,,,34699.00,63.00,,703.00,2791.00,,18.00,31.00,54.00,33.00,10.00,2022.00,6.00,31.00,,,46336.00,,82.00,,,,170.00,284.00,30.00,25.00,1426.00,33.00,166.00,1894.00,,13.00,,,18422.00,23156.00,,,8179.00,,95.00,,461.00,396.00,683.00,2479.00,,,533.00,172.00,116.00,589.00,,25.00,372.00,2065.00,3720.00,272.00,66.00,,217.00,12.00,,,,617.00,11411.00,844.00,,36.00,,76.00,19389.00,73.00,,1839.00,,31.00,,,348.00,69.00,1128.00,2264.00,65.00,,151.00,1821.00,576.00,1052.00,869.00,638.00,609.00,205.00,,2401.00,44366.00,165.00,58564.00,1258.00,29.00,54.00,102.00,24.00,,6.00,169.00,14726.00,,41.00,114.00,19.00,754.00,64.00,42.00,11.00,145.00,11.00,7.00,33.00,,,,,,3198.00,,151.00,,26.00,,606.00,1702.00,14.00,58.00,,60.00,3968.00,,326.00,438.00,16.00,1335.00,,,685.00,23.00,307.00,24.00,621.00,,46857.00,17931.00,426.00,4157.00,164705.00,,,10239.00,,,2036.00,1656.00,16.00,,36.00,173.00,,35.00,,41.00,70.00,391.00,222.00,517.00,35.00,7.00,137.00,,253.00,211.00,,,1894.00,,36691.00,48.00,,45.00,325.00,,757.00,3563.00,2461.00,8.00,549.00,46.00,59.00,11.00,,,224.00,95.00,432.00,25.00,,,77.00,875.00,39.00,5905.00,105.00,28068.00,,28708.00,31.00,,3425.00,152.00,,,,,122.00
221,Chile,,152,B,469436.00,,,15.00,25.00,44.00,,8.00,56.00,15.00,13.00,70415.00,12.00,5.00,998.00,536.00,5.00,2.00,5.00,5.00,5.00,5.00,843.00,2.00,2.00,5.00,5.00,37554.00,,12.00,5.00,18243.00,0.00,0.00,94.00,2.00,2.00,2.00,5.00,5.00,1847.00,2.00,5.00,18.00,,,9439.00,53.00,8.00,23471.00,2.00,13.00,2.00,467.00,8.00,381.00,3049.00,,13.00,146.00,5.00,13.00,233.00,0.00,30.00,278.00,23471.00,82.00,233.00,2.00,2.00,44.00,5.00,2.00,5.00,8.00,133.00,3169.00,2.00,5.00,5.00,2.00,2.00,12169.00,7.00,5.00,196.00,5.00,5.00,7.00,5.00,227.00,5.00,5.00,15.00,44.00,2.00,240.00,330.00,12.00,552.00,87.00,82.00,25.00,128.00,,539.00,3780.00,23.00,815.00,84.00,7.00,20.00,,8.00,5.00,2.00,36.00,204.00,12.00,5.00,23.00,5.00,18.00,15.00,8.00,2.00,25.00,2.00,90.00,15.00,,5.00,2.00,5.00,2.00,1739.00,2.00,8.00,2.00,,2.00,87.00,46.00,2.00,5.00,7.00,8.00,656.00,5.00,141.00,240.00,12.00,20.00,5.00,7.00,342.00,5.00,163.00,5.00,516.00,5.00,1226.00,178385.00,202.00,444.00,251.00,184.00,26.00,1070.00,8.00,5.00,360.00,590.00,5.00,335.00,13.00,62.00,2.00,5.00,,2.00,12.00,18.00,5.00,,,2.00,59.00,,53.00,39.00,0.00,12.00,20457.00,,8834.00,7.00,703.00,5.00,5.00,5.00,1257.00,1035.00,306.00,2.00,36.00,406.00,,20.00,,276.00,12.00,15.00,258.00,5.00,5.00,,5.00,163.00,5.00,18161.00,8.00,8058.00,2.00,2288.00,5.00,2.00,4134.00,12.00,2.00,5.00,,5.00,12.00
222,Colombia,,170,B,133134.00,552.00,184.00,116.00,49.00,26.00,,46.00,54.00,42.00,40.00,3199.00,,307.00,220.00,209.00,,,,,,,435.00,,,,,818.00,,,,2337.00,,,85.00,,,,,,985.00,,,,,2024.00,2037.00,35.00,,,,,,1056.00,,57.00,1820.00,91.00,,40.00,200.00,,91.00,,49.00,385.00,14232.00,140.00,384.00,,,21.00,,,,,47.00,2061.00,,,,,,2361.00,,,117.00,,,,,460.00,,,19.00,116.00,,352.00,140.00,,144.00,84.00,118.00,22.00,131.00,,468.00,2808.00,60.00,722.00,179.00,,,,26.00,,,19.00,1173.00,,,,,45.00,22.00,,,,,,,,,,,,2854.00,,,,,,71.00,,,,,,352.00,,51.00,573.00,,46.00,,,82.00,,42.00,,2067.00,,216.00,5044.00,96.00,255.00,115.00,553.00,,274.00,,,222.00,673.00,,,,,,,,,,71.00,,,,,,22.00,,29.00,,,54.00,,6629.00,,,,,,182.00,679.00,136.00,,,,,,,,37.00,,47.00,,,,,226.00,41.00,1237.00,,18841.00,,435.00,,208.00,46614.00,,,,,,
223,Ecuador,,218,B R,387513.00,10696.00,60613.00,55.00,71.00,48.00,,,42.00,,,5399.00,37.00,,373.00,546.00,,48.00,,,,,855.00,,,,,1528.00,,,,2654.00,,,194.00,,,,,45.00,2341.00,,,,,11341.00,2928.00,97.00,,194733.00,,,,938.00,,81.00,2994.00,,,315.00,485.00,,183.00,,,353.00,,84.00,522.00,,,,,,52.00,,126.00,2264.00,,,,33.00,,4405.00,37.00,,71.00,,,,,430.00,,,,96.00,,469.00,216.00,,228.00,64.00,192.00,34.00,199.00,,520.00,3845.00,37.00,734.00,71.00,,,,,,,,443.00,,,,,,,,,34.00,,,,,,,,,2258.00,,,,,,48.00,,,,,,829.00,,112.00,392.00,,49.00,,,235.00,,52.00,,964.00,,242.00,13705.00,125.00,312.00,366.00,500.00,,810.00,,,302.00,1495.00,,,,,,,,,,88.00,,,,,,,49.00,,,,122.00,,7473.00,,97.00,,,,349.00,1962.00,64.00,,,1.00,,,,,45.00,,,,,,,401.00,,2158.00,,26802.00,,958.00,,,8901.00,48.00,,,,,
224,Falkland Islands (Malvinas),,238,B,1571.00,42.00,23.00,,,,,,,,,26.00,,,42.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.00,,,,,,,,,,,,,,,,,,,,,,,,,323.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.00,,19.00,,,,,,,,,,,
225,French Guiana,,254,B,106108.00,557.00,1783.00,,,83.00,,,,,,,,,,,,,,,,,130.00,,,,,,,,,19481.00,,,,,,,,,,,,,,,1246.00,,,,,,,,,,,,,,,,,,723.00,,,,,,,,,,,,,20934.00,,,,,,,,,,,,2021.00,,,,,3675.00,19005.00,,,,,,,,,,,,118.00,,,,,,,,,801.00,,,,,,,,,,,,,,,,2654.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.00,,,,,,,,353.00,,,,,,1253.00,,,,,,,,,,,,,,,,,,,,,,,30785.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Guyana,,328,B,15384.00,267.00,610.00,,,,,,,,19.00,,,,,,,15.00,,,268.00,,,,,,,,,,,2135.00,,,,,,,,,400.00,,,,,,1149.00,,,,,,,,,,,,,,,,,,43.00,,,,,,,,,,,,,,,,,,,,,,,,193.00,,,,,,,,,,,,,,,,,,,,295.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.00,,368.00,,,,,,,,,,,,,,,,,,,,,4595.00,,,,,,,,,,,,880.00,,,,,,,,,574.00,,1255.00,,,,,2099.00,,,,,,
227,Paraguay,,600,B,156462.00,1239.00,2559.00,,,,,,,,,57056.00,,,,,,,,,,,,,,,,1009.00,,,,73715.00,,,,,,,,,2281.00,,,,,2109.00,780.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.00,,,,,,1659.00,,,,,,,,,,,,,,,,,,,,,,,,876.00,,1983.00,,,,,,,,,,,,,,,,,,,,,,,,,,,1605.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.00,,,,2547.00,,,,,,,,,,,,,,,,,,,,,,,,,,,883.00,,,,,,,,,,,,,,,,,,,,,,,,,174.00,,1576.00,,2925.00,,,,,,,,,
228,Peru,,604,B,90881.00,883.00,474.00,,,19.00,,,15.00,,,11354.00,,,590.00,197.00,,,,,,,615.00,,,,,5722.00,,,,4859.00,,,68.00,,,,,,1223.00,,,,,7182.00,4086.00,,,5937.00,,,,337.00,,91.00,905.00,,,90.00,87.00,,243.00,,,181.00,3990.00,20.00,108.00,,,17.00,,,,,71.00,2309.00,34.00,,,,,2926.00,,,59.00,,,,,163.00,,,,49.00,,165.00,64.00,15.00,206.00,43.00,58.00,19.00,211.00,,507.00,3345.00,,3353.00,39.00,,,,,,,,70.00,,,,,,15.00,,,44.00,,,21.00,,,,,,1491.00,,,,,,38.00,,,,,,678.00,,94.00,161.00,,,,,105.00,,72.00,,344.00,,545.00,,322.00,198.00,129.00,137.00,,665.00,,,183.00,629.00,,,,,,22.00,,,,33.00,,,,,,,,29.00,,,116.00,,5075.00,,,,,,282.00,780.00,,,21.00,,,,,,,,52.00,,,,,241.00,,1658.00,,9853.00,,612.00,,,3237.00,,,,,,
229,Suriname,,740,C,46836.00,5763.00,13586.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5456.00,,,,,,,,,,,,,,,5338.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13284.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3409.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Uruguay,,858,B,71799.00,101.00,3397.00,,,,,,,,,22521.00,,,,,,,,,,,,,,,,,,,,10496.00,,,,,,,,,284.00,,,,,1384.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.00,,,,,,786.00,,,,,,,,,,,,,,,,,,,,,,,,10051.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.00,,,,,,,,,,,,,,,,,,,,,,,,,,1583.00,1533.00,,927.00,443.00,,,,,,485.00,,,,,,,,,,,,,,,,,,,,,,,,13224.00,,,,,,,,,,,,,,,,,,,,,,,,,130.00,,2853.00,,,,,463.00,,,,,,
231,Venezuela (Bolivarian Republic of),,862,B,1404448.00,34.00,158.00,,19.00,95.00,,,188.00,,,9944.00,34.00,486.00,148.00,828.00,,,,,7.00,,395.00,20.00,,,,1967.00,1025.00,24.00,,6026.00,,,142.00,,,,,,1136.00,,,,,15263.00,13865.00,573.00,,973315.00,,,,1127.00,,410.00,11423.00,,15.00,376.00,46.00,,145.00,,0.00,14743.00,36973.00,185.00,1015.00,,28.00,52.00,35.00,,,,72.00,3777.00,30.00,,,,13.00,4211.00,33.00,,735.00,,163.00,,,428.00,,,9149.00,1900.00,,294.00,1027.00,,258.00,59.00,90.00,79.00,62.00,,468.00,51068.00,95.00,359.00,200.00,,,,71.00,,,140.00,7486.00,,,135.00,,147.00,,,,34.00,,,,,43.00,,,,3831.00,,,,272.00,,1008.00,53.00,,,,,690.00,,18.00,2045.00,,105.00,,,90.00,,14.00,,880.00,,214.00,47007.00,161.00,911.00,54591.00,419.00,,277.00,,,874.00,674.00,,,,6.00,,121.00,,,,1618.00,14.00,830.00,,,18.00,,24.00,103.00,,,71.00,,74582.00,,481.00,,46.00,,114.00,661.00,15632.00,,70.00,,,,,,2808.00,14.00,132.00,,,,,211.00,,1803.00,,11242.00,,4795.00,,,,12.00,,,,,15.00
232,Northern America,,905,,54488725.00,18751.00,3070331.00,108988.00,96461.00,74724.00,0.00,0.00,15674.00,82.00,31235.00,200989.00,88872.00,6600.00,105452.00,68936.00,23110.00,35777.00,2388.00,237255.00,71987.00,68356.00,56049.00,51914.00,2176.00,11362.00,2519.00,85740.00,0.00,161773.00,673.00,377313.00,108.00,4402.00,84544.00,1465.00,7474.00,35435.00,193393.00,51110.00,844673.00,429.00,397.00,853.00,0.00,126991.00,2815132.00,451463.00,17488.00,758193.00,207.00,1997.00,0.00,90963.00,32903.00,88974.00,1146442.00,0.00,22660.00,94053.00,695.00,44637.00,51868.00,1617.00,32940.00,950698.00,458283.00,215489.00,1325121.00,76.00,39175.00,14522.00,211630.00,279.00,0.00,67797.00,30704.00,289823.00,87.00,141.00,1091.00,21464.00,26367.00,814392.00,158331.00,336.00,214368.00,0.00,43984.00,657.00,0.00,898746.00,22923.00,97.00,366411.00,699127.00,0.00,537729.00,122111.00,6070.00,2591284.00,112877.00,508502.00,230902.00,165912.00,0.00,163342.00,658740.00,853624.00,381885.00,75910.00,35726.00,133396.00,0.00,40085.00,7422.00,216215.00,31781.00,213854.00,114.00,77807.00,15070.00,0.00,42731.00,2945.00,3908.00,781.00,89349.00,0.00,1807.00,15706.00,6481.00,635.00,597.00,14775.00,0.00,12143588.00,7271.00,196.00,1254.00,1727.00,6763.00,126379.00,1275.00,112258.00,1195.00,0.00,84734.00,197503.00,146.00,43713.00,267350.00,809.00,271841.00,0.00,0.00,33139.00,1753.00,500660.00,0.00,110723.00,587.00,36990.00,472714.00,2441893.00,631416.00,546577.00,1744869.00,1917.00,1263910.00,51434.00,380.00,258225.00,484373.00,5874.00,0.00,19511.00,27004.00,321.00,36781.00,16991.00,0.00,0.00,87635.00,44326.00,69464.00,999.00,39286.00,44536.00,0.00,14640.00,17905.00,0.00,170326.00,136351.00,0.00,105437.00,195072.00,44641.00,57527.00,14332.00,359.00,55122.00,63909.00,94125.00,5526.00,252600.00,35879.00,0.00,2768.00,0.00,17820.00,315698.00,23394.00,137241.00,2546.00,165.00,0.00,54394.00,418891.00,27862.00,1326452.00,66907.00,346881.00,65.00,55149.00,42112.00,0.00,216903.00,1485717.00,0.00,0.00,43027.00,26388.00,61119.00
233,Bermuda,,60,B,19126.00,359.00,681.00,,,,,,,,,,,,69.00,32.00,,,,,,,23.00,,,,,,,,,,,,,,,,,,2302.00,,,,,,350.00,,,,,,,,,,30.00,,,,,,36.00,,,21.00,,,,,,,,,,,,145.00,,,,,,249.00,125.00,,106.00,,,,,,,,102.00,1680.00,,,,,529.00,,,,102.00,,75.00,73.00,609.00,674.00,,,,,,,,,,,,,,,,,,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,188.00,,,,,37.00,,,,,,411.00,33.00,1622.00,,,,,,26.00,,,,,,,,,,,,,,,,,,,,,,262.00,,130.00,,,,,,,125.00,,,,,,,,,68.00,,144.00,,83.00,,,,,4061.00,,3527.00,,,,,,,,,,,
234,Canada,,124,B,7835502.00,7844.00,1151.00,45733.00,15265.00,57024.00,0.00,0.00,2991.00,82.00,2677.00,21350.00,3919.00,657.00,27538.00,19200.00,3311.00,2160.00,2388.00,51227.00,17207.00,11655.00,23119.00,2149.00,2176.00,3186.00,2519.00,5667.00,,39583.00,673.00,29345.00,108.00,4402.00,19336.00,1465.00,7474.00,207.00,26354.00,9868.00,,429.00,397.00,853.00,,29090.00,711220.00,227744.00,6156.00,70497.00,207.00,1997.00,0.00,5039.00,6927.00,44376.00,15128.00,,4250.00,23136.00,695.00,21594.00,16719.00,1617.00,3361.00,9803.00,15590.00,55927.00,48632.00,76.00,8870.00,4527.00,27608.00,,0.00,27060.00,10966.00,122212.00,87.00,141.00,1091.00,587.00,1911.00,186592.00,23868.00,336.00,73005.00,0.00,11524.00,657.00,0.00,17555.00,4592.00,97.00,96531.00,93443.00,,7084.00,44441.00,792.00,621469.00,16143.00,136608.00,55336.00,33530.00,,27304.00,282537.00,140185.00,36185.00,11042.00,10422.00,27929.00,0.00,14651.00,1905.00,15786.00,7138.00,90517.00,114.00,2399.00,6346.00,0.00,6009.00,538.00,3908.00,781.00,25746.00,0.00,1807.00,8164.00,0.00,635.00,597.00,14775.00,0.00,93557.00,0.00,196.00,1254.00,1727.00,678.00,63869.00,1275.00,8967.00,1195.00,0.00,9830.00,109581.00,146.00,12919.00,9923.00,809.00,34432.00,,,5232.00,1753.00,175204.00,0.00,2871.00,587.00,8348.00,30099.00,545321.00,167620.00,152329.00,467.00,1917.00,144332.00,13945.00,380.00,91049.00,81799.00,5874.00,0.00,2285.00,5928.00,321.00,13973.00,125.00,0.00,0.00,25139.00,6178.00,35859.00,999.00,2725.00,13234.00,,14640.00,9190.00,0.00,24747.00,47182.00,,10943.00,146998.00,8420.00,15221.00,994.00,359.00,8116.00,22566.00,24666.00,1195.00,16263.00,10563.00,0.00,2768.00,,103.00,74682.00,13099.00,29470.00,467.00,82.00,0.00,13191.00,73108.00,16665.00,607377.00,21610.00,343252.00,65.00,7485.00,5369.00,0.00,19732.00,182847.00,0.00,,2166.00,3979.00,11118.00
235,Greenland,,304,B,6009.00,169.00,113.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,,,,,,15.00,,,,,,11.00,,,,,,,,,,,,,,,,4614.00,,,,,,,,,,,279.00,,,13.00,14.00,,,,,,58.00,,,,,,,,,,,,,,,,163.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.00,,,,,,,,130.00,31.00,,,,,,,15.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.00,,,,157.00,,,,,,,,,,,,,,,15.00,,39.00,,,,,,,,,,,
236,Saint Pierre and Miquelon,,666,B,986.00,,19.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.00,,,,,,,,,,,
237,United States of America,,840,B,46627102.00,10379.00,3068367.00,63255.00,81196.00,17700.00,,,12683.00,,28558.00,179639.00,84953.00,5943.00,77845.00,49704.00,19799.00,33617.00,,186028.00,54780.00,56701.00,32907.00,49765.00,,8176.00,,80073.00,,122190.00,,347968.00,,,65190.00,,,35228.00,167039.00,41242.00,842175.00,,,,,97901.00,2103551.00,223719.00,11332.00,687696.00,,,,85924.00,25976.00,44598.00,1131284.00,,18410.00,70917.00,,23043.00,30499.00,,29579.00,940874.00,442693.00,159562.00,1276489.00,,30305.00,9995.00,184022.00,,,40737.00,19725.00,166729.00,,,,20877.00,24456.00,627493.00,134338.00,,141257.00,,32460.00,,,881191.00,18331.00,,269778.00,604004.00,,530645.00,77670.00,5115.00,1969286.00,96734.00,371894.00,175566.00,132280.00,,135963.00,376130.00,712830.00,345026.00,64868.00,25304.00,105467.00,,25434.00,5517.00,200429.00,24643.00,123337.00,,75408.00,8724.00,,36722.00,2407.00,,,63566.00,,,7542.00,6481.00,,,,,12050031.00,7271.00,,,,6085.00,62510.00,,103291.00,,,74904.00,87922.00,,30794.00,257427.00,,237221.00,,,27839.00,,325419.00,,107852.00,,28642.00,442615.00,1896031.00,463732.00,392626.00,1744402.00,,1119578.00,37489.00,,167135.00,402574.00,,,17226.00,21076.00,,22808.00,16866.00,,,62496.00,38148.00,33605.00,,36561.00,31302.00,,,8715.00,,145579.00,88907.00,,94364.00,48074.00,36221.00,42306.00,13338.00,,46919.00,41218.00,69459.00,4331.00,236180.00,25316.00,,,,17717.00,240948.00,10295.00,107627.00,2079.00,,,41203.00,345783.00,11197.00,714999.00,45297.00,,,47664.00,36743.00,,197171.00,1302870.00,,,40861.00,22409.00,50001.00
238,Oceania,,909,,8100886.00,17998.00,130274.00,40022.00,3334.00,3044.00,1991.00,0.00,580.00,0.00,11.00,17193.00,1371.00,42.00,78563.00,21774.00,538.00,316.00,1656.00,40358.00,443.00,2057.00,7849.00,42.00,105.00,622.00,3829.00,1055.00,0.00,41449.00,1298.00,24458.00,0.00,3386.00,3988.00,21.00,2152.00,0.00,43290.00,411.00,64358.00,95.00,0.00,32.00,0.00,33466.00,552401.00,102912.00,2943.00,16694.00,0.00,1403.00,21492.00,527.00,601.00,71685.00,897.00,127.00,22080.00,15674.00,232.00,3682.00,13090.00,169.00,11.00,179.00,2310.00,46676.00,11689.00,0.00,3851.00,3313.00,12633.00,21.00,95.00,129591.00,10307.00,103060.00,11.00,1093.00,11.00,127.00,612.00,148514.00,5306.00,527.00,126551.00,0.00,127.00,32.00,1125.00,496.00,844.00,0.00,665.00,95.00,0.00,274.00,24556.00,770.00,461552.00,98843.00,52158.00,68488.00,110472.00,348.00,12174.00,212614.00,1287.00,67136.00,6287.00,1698.00,19564.00,4412.00,6108.00,443.00,12918.00,5581.00,96306.00,127.00,3376.00,3091.00,11.00,3418.00,274.00,316.00,1266.00,174112.00,538.00,53.00,49224.00,414.00,42.00,42.00,28779.00,93.00,4937.00,12431.00,53.00,886.00,2025.00,0.00,2923.00,1023.00,31116.00,1393.00,2326.00,34462.00,111966.00,6051.00,650519.00,876.00,11.00,6382.00,5328.00,2564.00,5201.00,1540.00,48734.00,2293.00,306.00,2093.00,496.00,10855.00,307836.00,61887.00,20044.00,5030.00,949.00,130690.00,1224.00,274.00,20327.00,30517.00,844.00,32.00,11.00,32.00,0.00,11.00,95281.00,0.00,0.00,17058.00,433.00,39070.00,3144.00,3903.00,73452.00,0.00,6667.00,8577.00,3436.00,8890.00,239766.00,4220.00,18288.00,122270.00,3154.00,23989.00,158.00,422.00,13987.00,19055.00,10866.00,137.00,68735.00,53665.00,11214.00,348.00,2255.00,37948.00,1920.00,1530.00,43000.00,63.00,0.00,2817.00,3397.00,18629.00,7131.00,1556729.00,4438.00,158831.00,0.00,11140.00,1625.00,7333.00,4895.00,235052.00,7827.00,0.00,675.00,8592.00,47259.00
239,Australia and New Zealand,,927,,7803399.00,10112.00,110178.00,40022.00,3334.00,1561.00,380.00,0.00,580.00,0.00,11.00,17193.00,1371.00,42.00,65161.00,21774.00,538.00,316.00,1656.00,38622.00,443.00,2057.00,7849.00,42.00,105.00,622.00,3829.00,1055.00,0.00,41449.00,1298.00,24458.00,0.00,3386.00,3988.00,21.00,2152.00,0.00,42536.00,411.00,63984.00,95.00,0.00,32.00,0.00,33466.00,543686.00,102891.00,2943.00,16694.00,0.00,1403.00,21446.00,527.00,601.00,71685.00,897.00,127.00,22080.00,15674.00,232.00,3682.00,13090.00,169.00,11.00,179.00,2310.00,46676.00,11689.00,0.00,3851.00,3313.00,12633.00,21.00,95.00,126899.00,10307.00,43012.00,11.00,549.00,11.00,127.00,612.00,148111.00,5306.00,527.00,126551.00,0.00,127.00,32.00,105.00,496.00,844.00,0.00,665.00,95.00,0.00,274.00,24556.00,770.00,459792.00,89131.00,51897.00,68488.00,110430.00,348.00,12174.00,212105.00,1287.00,63829.00,6287.00,1698.00,19564.00,2187.00,6108.00,443.00,12111.00,5581.00,96306.00,127.00,3376.00,3091.00,11.00,3418.00,274.00,316.00,1266.00,173925.00,538.00,53.00,49224.00,42.00,42.00,42.00,28779.00,0.00,4937.00,0.00,53.00,886.00,2025.00,0.00,2173.00,1023.00,31116.00,1393.00,728.00,34337.00,111947.00,1878.00,642271.00,876.00,11.00,6382.00,5303.00,11.00,5201.00,1540.00,46910.00,0.00,306.00,1399.00,496.00,10855.00,261096.00,61887.00,20044.00,169.00,949.00,126035.00,1224.00,274.00,20327.00,30491.00,844.00,32.00,11.00,32.00,0.00,11.00,78782.00,0.00,0.00,17058.00,433.00,39070.00,3144.00,3903.00,73401.00,0.00,6667.00,8577.00,2353.00,8890.00,239766.00,4220.00,18061.00,122076.00,3154.00,23989.00,158.00,422.00,13987.00,18935.00,10866.00,137.00,68735.00,53665.00,11214.00,348.00,2128.00,35075.00,1920.00,675.00,43000.00,63.00,0.00,1664.00,3397.00,18629.00,7131.00,1554410.00,4410.00,132943.00,0.00,11140.00,1625.00,1572.00,4895.00,233691.00,0.00,0.00,675.00,8592.00,47259.00
